InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536652,22616,PACK OF 12 LONDON TISSUES,4,2023-05-02 00:00:00,0.82,10220,United Kingdom
539422,22629,SPACEBOY LUNCH BOX,36,2022-08-27 00:00:00,2.24,10111,Netherlands
538332,22382,LUNCH BOX WITH CUTLERY RETROSPOT,49,2022-06-09 00:00:00,3.04,10825,Australia
537380,21217,RED RETROSPOT MINI CASES,29,2023-12-16 00:00:00,0.78,10615,Netherlands
537640,22961,JAM MAKING SET PRINTED,24,2023-11-08 00:00:00,1.64,10674,United Kingdom
540633,23209,LUNCH BAG GINGHAM DESIGN,12,2023-10-21 00:00:00,1.63,10060,Japan
537527,22632,HAND WARMER RED POLKA DOT,26,2023-05-13 00:00:00,2.18,11332,United Kingdom
540342,22632,HAND WARMER RED POLKA DOT,40,2023-05-02 00:00:00,2.04,11090,United Kingdom
537094,21064,,41,2023-10-28 00:00:00,14.39,10641,Canada
539090,22423,REGENCY CAKESTAND 3 TIER,26,2022-12-26 00:00:00,11.43,11255,United Kingdom
539328,20719,,25,2023-09-22 00:00:00,1.02,11020,Switzerland
539664,85099B,JUMBO BAG RED RETROSPOT,21,2022-10-23 00:00:00,1.74,10005,United Kingdom
537438,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,2,2023-08-10 00:00:00,2.8,10159,Finland
536921,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2023-03-26 00:00:00,0.63,11093,Japan
536580,23209,LUNCH BAG GINGHAM DESIGN,21,2022-10-05 00:00:00,1.37,11137,Belgium
539504,20727,LUNCH BAG BLACK SKULL,8,2022-12-28 00:00:00,1.44,10309,United Kingdom
538168,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,38,2022-12-28 00:00:00,2.83,10218,Australia
537244,23166,MEDIUM CERAMIC TOP STORAGE JAR,40,2023-05-13 00:00:00,1.19,10914,United Kingdom
537467,23084,RABBIT NIGHT LIGHT,48,2023-03-16 00:00:00,1.54,11064,Japan
539848,21217,RED RETROSPOT MINI CASES,26,2023-12-28 00:00:00,0.86,10779,United Kingdom
540265,22961,JAM MAKING SET PRINTED,8,2023-06-05 00:00:00,1.4,11252,Finland
537761,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2023-06-13 00:00:00,2.3,10742,United Kingdom
540303,22144,FINISH LINE ENAMEL MUG,-47,2022-07-15 00:00:00,0.87,10012,United Kingdom
540267,22726,ALARM CLOCK BAKELIKE RED,49,2023-07-30 00:00:00,3.4,10022,France
539120,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2022-05-19 00:00:00,5.78,11251,Germany
540785,21930,JUMBO STORAGE BAG SUKI,38,2023-11-19 00:00:00,1.82,10572,Netherlands
537794,22197,SMALL POPCORN HOLDER,7,2023-12-12 00:00:00,0.62,11191,Germany
540222,21929,JUMBO BAG PINK POLKADOT,1,2023-09-29 00:00:00,1.78,10085,Italy
539038,22382,LUNCH BOX WITH CUTLERY RETROSPOT,10,2022-02-15 00:00:00,2.83,10730,Switzerland
537170,23166,MEDIUM CERAMIC TOP STORAGE JAR,-18,2022-07-03 00:00:00,1.38,10539,Netherlands
537615,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,42,2022-02-25 00:00:00,3.02,10271,Netherlands
538247,23355,HOT WATER BOTTLE KEEP CALM,9,2023-11-24 00:00:00,5.57,10246,United Kingdom
540778,84406B,CREAM CUPID HEARTS COAT HANGER,17,2022-11-19 00:00:00,2.83,11120,United Kingdom
536743,20719,WOODLAND CHARLOTTE BAG,21,2023-02-04 00:00:00,0.97,10268,United Kingdom
540617,23166,MEDIUM CERAMIC TOP STORAGE JAR,25,2022-12-23 00:00:00,1.36,10491,Norway
538552,21064,,47,2022-10-06 00:00:00,20.26,11102,United Kingdom
540733,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,42,2023-08-08 00:00:00,1.75,10243,United Kingdom
536768,22457,NATURAL SLATE HEART CHALKBOARD,30,2022-08-10 00:00:00,2.38,10823,Australia
538021,23355,HOT WATER BOTTLE KEEP CALM,17,2022-11-19 00:00:00,4.37,10654,Spain
538515,23166,MEDIUM CERAMIC TOP STORAGE JAR,45,2023-08-19 00:00:00,1.11,10338,Netherlands
539347,21977,PACK OF 60 PINK PAISLEY CAKE CASES,22,2022-11-22 00:00:00,0.59,10291,Italy
536709,23209,LUNCH BAG GINGHAM DESIGN,31,2023-05-09 00:00:00,1.76,10385,United Kingdom
537945,22616,PACK OF 12 LONDON TISSUES,33,2023-10-16 00:00:00,0.8,10889,Australia
540359,84406B,CREAM CUPID HEARTS COAT HANGER,31,2023-07-07 00:00:00,2.38,11040,France
538327,23228,SPACESHIP LAMP,-21,2023-07-31 00:00:00,2.87,11333,Germany
536384,21930,JUMBO STORAGE BAG SUKI,22,2022-10-05 00:00:00,1.76,11381,Germany
539047,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2022-08-20 00:00:00,0.58,11180,Portugal
539263,47566,PARTY BUNTING,31,2023-11-13 00:00:00,4.9,10398,United Kingdom
C536995,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,26,2022-09-10 00:00:00,1.78,10490,United Kingdom
540541,20727,LUNCH BAG BLACK SKULL,31,2023-09-20 00:00:00,1.52,10569,Norway
538304,22629,SPACEBOY LUNCH BOX,7,2022-02-25 00:00:00,1.89,10226,Finland
537899,22382,LUNCH BOX WITH CUTLERY RETROSPOT,19,2023-10-13 00:00:00,2.14,11074,United Kingdom
536720,84997C,RECYCLED ACRYLIC BEAD NECKLACE,43,2022-10-29 00:00:00,1.27,11379,United Kingdom
539036,22726,ALARM CLOCK BAKELIKE RED,14,2023-10-17 00:00:00,4.0,10614,Spain
538339,84997C,,11,2022-10-27 00:00:00,0.85,10475,France
539315,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,45,2023-07-14 00:00:00,2.94,10470,USA
540050,84406B,CREAM CUPID HEARTS COAT HANGER,38,2022-12-13 00:00:00,2.63,10255,United Kingdom
537507,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2023-12-05 00:00:00,1.18,10712,Switzerland
538697,20725,LUNCH BAG RED RETROSPOT,35,2023-06-14 00:00:00,1.42,10655,United Kingdom
538113,23209,LUNCH BAG GINGHAM DESIGN,16,2022-10-15 00:00:00,1.75,10360,Japan
540441,22469,HEART OF WICKER SMALL,31,2023-09-16 00:00:00,1.64,11238,United Kingdom
536882,21977,PACK OF 60 PINK PAISLEY CAKE CASES,36,2023-10-20 00:00:00,0.44,10809,United Kingdom
536489,21217,RED RETROSPOT MINI CASES,37,2023-07-15 00:00:00,0.94,10446,United Kingdom
540506,21929,JUMBO BAG PINK POLKADOT,46,2022-03-30 00:00:00,1.33,11209,United Kingdom
538978,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2023-12-21 00:00:00,3.73,10603,Sweden
540187,23084,RABBIT NIGHT LIGHT,25,2022-04-06 00:00:00,1.56,10886,United Kingdom
539196,20727,LUNCH BAG BLACK SKULL,23,2022-04-01 00:00:00,1.87,10549,United Kingdom
538364,22197,SMALL POPCORN HOLDER,42,2023-06-06 00:00:00,0.77,11033,United Kingdom
537839,23209,LUNCH BAG GINGHAM DESIGN,15,2022-07-13 00:00:00,1.87,10261,United Kingdom
540492,22632,HAND WARMER RED POLKA DOT,5,2022-08-22 00:00:00,2.01,10143,Germany
537380,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2022-12-28 00:00:00,2.14,11166,USA
537082,22144,FINISH LINE ENAMEL MUG,36,2023-10-12 00:00:00,0.88,10568,United Kingdom
538960,22457,NATURAL SLATE HEART CHALKBOARD,36,2022-09-27 00:00:00,1.83,,France
540478,22469,HEART OF WICKER SMALL,30,2023-12-11 00:00:00,1.21,10464,France
540659,22197,SMALL POPCORN HOLDER,47,2023-12-06 00:00:00,0.63,10629,Spain
537713,22616,PACK OF 12 LONDON TISSUES,34,2023-03-16 00:00:00,0.82,10050,Netherlands
537818,22616,PACK OF 12 LONDON TISSUES,46,2022-01-18 00:00:00,0.94,10496,United Kingdom
536478,84406B,CREAM CUPID HEARTS COAT HANGER,9,2022-06-06 00:00:00,2.7,,Switzerland
537962,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,21,2023-11-28 00:00:00,1.94,10966,Finland
537121,21258,VICTORIAN SEWING BOX LARGE,37,2023-12-22 00:00:00,7.83,10850,USA
539197,22197,SMALL POPCORN HOLDER,12,2022-12-16 00:00:00,0.85,10530,United Kingdom
540764,22469,HEART OF WICKER SMALL,29,2023-06-06 00:00:00,1.71,10529,Denmark
540378,22632,,26,2023-11-22 00:00:00,2.07,10094,United Kingdom
539638,22457,NATURAL SLATE HEART CHALKBOARD,14,2022-05-02 00:00:00,2.25,10025,Germany
539903,23166,MEDIUM CERAMIC TOP STORAGE JAR,23,2022-06-09 00:00:00,1.04,10845,Netherlands
538034,21258,VICTORIAN SEWING BOX LARGE,7,2022-10-06 00:00:00,9.2,11308,France
536766,47566,,21,2023-09-02 00:00:00,5.63,10636,United Kingdom
538829,22423,REGENCY CAKESTAND 3 TIER,41,2022-06-13 00:00:00,13.96,,Germany
536695,21930,JUMBO STORAGE BAG SUKI,15,2023-01-04 00:00:00,1.88,11127,Italy
536748,23209,LUNCH BAG GINGHAM DESIGN,47,2022-11-25 00:00:00,1.65,10496,United Kingdom
540502,20719,WOODLAND CHARLOTTE BAG,-45,2023-02-18 00:00:00,0.86,10928,France
537233,20719,WOODLAND CHARLOTTE BAG,31,2022-04-18 00:00:00,0.74,10652,Japan
539639,22616,PACK OF 12 LONDON TISSUES,37,2023-02-09 00:00:00,0.72,11302,Germany
536851,22457,NATURAL SLATE HEART CHALKBOARD,37,2022-02-27 00:00:00,2.31,10489,United Kingdom
536975,21929,JUMBO BAG PINK POLKADOT,48,2023-06-14 00:00:00,1.39,10480,Switzerland
539826,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2023-03-17 00:00:00,4.06,11450,Netherlands
536870,20725,LUNCH BAG RED RETROSPOT,26,2022-10-19 00:00:00,1.93,11067,Netherlands
540026,23203,LUNCH BAG APPLE DESIGN,30,2023-11-09 00:00:00,1.92,11180,Australia
540859,23084,RABBIT NIGHT LIGHT,27,2022-05-25 00:00:00,1.53,10406,United Kingdom
536963,21977,PACK OF 60 PINK PAISLEY CAKE CASES,36,2023-04-13 00:00:00,0.65,10152,Germany
537602,22197,SMALL POPCORN HOLDER,37,2023-01-28 00:00:00,0.59,10032,Germany
538495,21929,JUMBO BAG PINK POLKADOT,30,2023-10-07 00:00:00,1.35,10855,Germany
537997,21258,VICTORIAN SEWING BOX LARGE,10,2022-11-11 00:00:00,8.18,10716,United Kingdom
536511,23209,LUNCH BAG GINGHAM DESIGN,28,2023-11-12 00:00:00,1.86,10440,France
538869,21212,PACK OF 72 RETROSPOT CAKE CASES,39,2022-11-28 00:00:00,0.57,10509,United Kingdom
539148,21977,PACK OF 60 PINK PAISLEY CAKE CASES,25,2022-04-14 00:00:00,0.46,10448,Netherlands
538884,22469,HEART OF WICKER SMALL,13,2022-12-15 00:00:00,1.72,10802,France
539873,22632,HAND WARMER RED POLKA DOT,25,2022-10-30 00:00:00,2.51,11126,United Kingdom
540162,22720,SET OF 3 CAKE TINS PANTRY DESIGN,23,2022-10-25 00:00:00,4.57,10563,United Kingdom
539713,20727,LUNCH BAG BLACK SKULL,6,2022-12-10 00:00:00,1.67,10169,United Kingdom
540086,21217,RED RETROSPOT MINI CASES,28,2022-12-23 00:00:00,0.95,10866,France
539021,21217,RED RETROSPOT MINI CASES,10,2023-05-29 00:00:00,0.75,11087,Singapore
539540,22726,ALARM CLOCK BAKELIKE RED,6,2023-09-22 00:00:00,4.09,10208,Sweden
540645,22423,REGENCY CAKESTAND 3 TIER,31,2022-10-28 00:00:00,14.89,10554,United Kingdom
536401,22632,HAND WARMER RED POLKA DOT,24,2023-11-12 00:00:00,2.43,11049,Netherlands
538088,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,17,2022-01-09 00:00:00,1.49,11443,Spain
537272,23355,,47,2023-09-04 00:00:00,4.21,10668,France
540032,21258,VICTORIAN SEWING BOX LARGE,19,2022-05-01 00:00:00,9.13,10108,Norway
537559,22197,SMALL POPCORN HOLDER,36,2023-07-09 00:00:00,0.82,10381,Finland
538813,22197,SMALL POPCORN HOLDER,34,2023-11-12 00:00:00,0.68,,United Kingdom
537867,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2022-10-10 00:00:00,1.33,11227,Australia
539161,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,41,2022-02-14 00:00:00,3.85,10703,United Kingdom
540364,21217,RED RETROSPOT MINI CASES,49,2022-12-24 00:00:00,0.78,,Australia
539949,22111,SCOTTIE DOG HOT WATER BOTTLE,42,2023-12-22 00:00:00,4.61,11354,Sweden
538413,23203,LUNCH BAG APPLE DESIGN,11,2022-05-27 00:00:00,1.48,10713,United Kingdom
537645,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,21,2023-10-16 00:00:00,2.8,10759,France
540214,21258,VICTORIAN SEWING BOX LARGE,46,2022-01-22 00:00:00,7.61,10053,United Kingdom
539987,23228,SPACESHIP LAMP,37,2022-11-18 00:00:00,2.67,10797,United Kingdom
538915,22111,SCOTTIE DOG HOT WATER BOTTLE,48,2022-11-29 00:00:00,5.14,10922,Norway
540079,22457,NATURAL SLATE HEART CHALKBOARD,6,2022-06-30 00:00:00,1.83,11123,United Kingdom
538089,22469,HEART OF WICKER SMALL,32,2023-12-19 00:00:00,1.16,10033,United Kingdom
536683,47566,PARTY BUNTING,33,2022-07-06 00:00:00,4.3,10373,Switzerland
540688,22423,REGENCY CAKESTAND 3 TIER,48,2023-10-28 00:00:00,11.02,10917,France
538473,22629,SPACEBOY LUNCH BOX,24,2023-10-25 00:00:00,2.18,11401,United Kingdom
539373,22175,,30,2023-08-04 00:00:00,2.26,,United Kingdom
536902,23084,RABBIT NIGHT LIGHT,27,2023-01-11 00:00:00,2.02,10502,United Kingdom
540753,22197,SMALL POPCORN HOLDER,18,2022-08-19 00:00:00,0.67,10946,Germany
537253,21258,VICTORIAN SEWING BOX LARGE,30,2022-03-23 00:00:00,8.23,10429,Germany
539305,22382,LUNCH BOX WITH CUTLERY RETROSPOT,35,2023-01-22 00:00:00,2.69,10326,United Kingdom
539669,22726,ALARM CLOCK BAKELIKE RED,41,2022-09-27 00:00:00,3.39,10408,United Kingdom
537419,23166,MEDIUM CERAMIC TOP STORAGE JAR,17,2022-03-18 00:00:00,1.06,11058,United Kingdom
538267,23166,MEDIUM CERAMIC TOP STORAGE JAR,19,2023-12-10 00:00:00,1.11,10243,United Kingdom
538241,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2023-12-16 00:00:00,1.4,10227,United Kingdom
538459,23209,LUNCH BAG GINGHAM DESIGN,2,2022-12-30 00:00:00,1.66,10273,Australia
537691,85099B,JUMBO BAG RED RETROSPOT,49,2023-09-17 00:00:00,1.45,11000,United Kingdom
540786,22900,SET 2 TEA TOWELS I LOVE LONDON,22,2023-06-03 00:00:00,2.94,10536,Finland
537462,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2022-10-11 00:00:00,0.64,10855,United Kingdom
536530,21930,JUMBO STORAGE BAG SUKI,17,2022-02-11 00:00:00,2.23,11030,Singapore
536621,23203,LUNCH BAG APPLE DESIGN,15,2023-08-11 00:00:00,1.54,10904,United Kingdom
539218,22423,REGENCY CAKESTAND 3 TIER,21,2022-10-13 00:00:00,-0.01,10080,United Kingdom
538932,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,43,2023-09-15 00:00:00,1.8,11243,Denmark
538954,21258,VICTORIAN SEWING BOX LARGE,45,2023-01-10 00:00:00,9.04,11388,United Kingdom
539318,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,15,2023-10-03 00:00:00,1.48,11042,United Kingdom
540058,22629,SPACEBOY LUNCH BOX,36,2022-03-19 00:00:00,1.69,10554,United Kingdom
539645,21929,JUMBO BAG PINK POLKADOT,45,2023-05-03 00:00:00,1.55,10377,USA
540457,22726,ALARM CLOCK BAKELIKE RED,42,2022-10-19 00:00:00,3.05,10571,United Kingdom
537311,21258,VICTORIAN SEWING BOX LARGE,28,2022-02-01 00:00:00,6.94,10318,Italy
540069,23209,LUNCH BAG GINGHAM DESIGN,42,2022-06-06 00:00:00,1.45,10910,Portugal
539742,22197,SMALL POPCORN HOLDER,35,2022-02-14 00:00:00,0.69,10382,Spain
537918,23084,RABBIT NIGHT LIGHT,41,2023-12-05 00:00:00,1.72,10895,United Kingdom
536706,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,42,2023-12-24 00:00:00,0.0,10426,Canada
540554,22726,ALARM CLOCK BAKELIKE RED,23,2022-04-08 00:00:00,3.01,10181,United Kingdom
539136,23203,LUNCH BAG APPLE DESIGN,48,2023-11-27 00:00:00,1.9,11150,Canada
537748,22726,ALARM CLOCK BAKELIKE RED,48,2022-02-16 00:00:00,4.38,11229,United Kingdom
539233,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,36,2022-03-28 00:00:00,1.84,10175,USA
540057,22961,JAM MAKING SET PRINTED,20,2022-10-01 00:00:00,1.32,10130,Finland
540474,22144,FINISH LINE ENAMEL MUG,21,2023-11-15 00:00:00,0.99,11138,United Kingdom
540018,22961,JAM MAKING SET PRINTED,5,2023-05-04 00:00:00,1.64,11032,United Kingdom
539481,85099B,JUMBO BAG RED RETROSPOT,45,2022-11-14 00:00:00,1.82,10268,Finland
536633,22629,SPACEBOY LUNCH BOX,34,2023-05-31 00:00:00,2.01,10939,United Kingdom
538591,22726,ALARM CLOCK BAKELIKE RED,-47,2023-03-09 00:00:00,4.09,11045,United Kingdom
537687,22382,LUNCH BOX WITH CUTLERY RETROSPOT,25,2023-11-02 00:00:00,2.47,10292,United Kingdom
538318,21929,JUMBO BAG PINK POLKADOT,43,2023-12-18 00:00:00,1.74,10580,Denmark
540338,22961,JAM MAKING SET PRINTED,36,2022-05-27 00:00:00,1.24,10802,United Kingdom
538994,23355,HOT WATER BOTTLE KEEP CALM,28,2023-08-28 00:00:00,5.44,10366,United Kingdom
536531,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,48,2022-10-03 00:00:00,2.46,10279,Italy
539908,23203,LUNCH BAG APPLE DESIGN,1,2023-06-27 00:00:00,1.42,11103,United Kingdom
539999,84997C,RECYCLED ACRYLIC BEAD NECKLACE,38,2022-06-02 00:00:00,0.94,10919,Portugal
540386,21977,PACK OF 60 PINK PAISLEY CAKE CASES,41,2022-01-21 00:00:00,0.55,10334,United Kingdom
537259,22629,SPACEBOY LUNCH BOX,12,2022-06-15 00:00:00,1.56,11097,United Kingdom
539097,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2023-12-26 00:00:00,3.51,11241,Spain
539115,22900,SET 2 TEA TOWELS I LOVE LONDON,43,2023-08-12 00:00:00,3.31,10284,Norway
537865,23084,RABBIT NIGHT LIGHT,-30,2023-11-28 00:00:00,1.68,10286,United Kingdom
540563,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,35,2022-06-18 00:00:00,3.16,,Australia
539663,22726,ALARM CLOCK BAKELIKE RED,34,2023-03-17 00:00:00,3.69,11169,Germany
539554,22961,JAM MAKING SET PRINTED,42,2022-11-20 00:00:00,1.54,10843,United Kingdom
538392,23084,RABBIT NIGHT LIGHT,46,2022-12-26 00:00:00,1.45,10888,United Kingdom
536437,20719,WOODLAND CHARLOTTE BAG,37,2022-04-16 00:00:00,0.77,10949,Norway
540848,23166,MEDIUM CERAMIC TOP STORAGE JAR,5,2023-04-16 00:00:00,1.02,10743,Netherlands
C537722,21258,VICTORIAN SEWING BOX LARGE,17,2022-11-03 00:00:00,6.86,11237,Netherlands
540416,20719,WOODLAND CHARLOTTE BAG,28,2022-05-26 00:00:00,1.01,10919,United Kingdom
539566,47566,PARTY BUNTING,40,2022-10-02 00:00:00,4.1,,Switzerland
540150,21217,RED RETROSPOT MINI CASES,38,2022-10-22 00:00:00,0.99,11480,United Kingdom
536669,84406B,CREAM CUPID HEARTS COAT HANGER,28,2023-06-09 00:00:00,3.52,10041,Finland
536914,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,47,2022-01-04 00:00:00,1.71,10522,Norway
C536627,22726,ALARM CLOCK BAKELIKE RED,38,2022-11-07 00:00:00,4.34,10926,Switzerland
539905,23228,SPACESHIP LAMP,31,2023-06-09 00:00:00,2.57,11315,Japan
537278,22629,SPACEBOY LUNCH BOX,11,2023-11-11 00:00:00,1.77,11392,USA
540779,23084,RABBIT NIGHT LIGHT,9,2023-08-04 00:00:00,1.6,11005,United Kingdom
537500,22720,SET OF 3 CAKE TINS PANTRY DESIGN,47,2023-12-27 00:00:00,4.23,10073,United Kingdom
539955,22175,,49,2022-02-13 00:00:00,2.0,10037,United Kingdom
536752,21929,JUMBO BAG PINK POLKADOT,6,2023-08-22 00:00:00,1.49,10276,Germany
539670,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,37,2023-11-09 00:00:00,1.41,11299,France
537275,22616,PACK OF 12 LONDON TISSUES,3,2023-11-23 00:00:00,0.71,10915,United Kingdom
540596,22197,SMALL POPCORN HOLDER,38,2023-09-08 00:00:00,0.75,11267,Portugal
538459,84997C,RECYCLED ACRYLIC BEAD NECKLACE,28,2022-10-28 00:00:00,1.24,10190,France
C536413,22144,FINISH LINE ENAMEL MUG,44,2023-10-23 00:00:00,1.23,10420,Australia
539628,23203,LUNCH BAG APPLE DESIGN,14,2022-07-03 00:00:00,1.96,,United Kingdom
540056,23355,HOT WATER BOTTLE KEEP CALM,11,2023-12-22 00:00:00,4.3,10366,France
539594,22197,SMALL POPCORN HOLDER,17,2022-03-07 00:00:00,0.79,10587,United Kingdom
539142,23084,,9,2022-12-16 00:00:00,1.94,10527,United Kingdom
537685,22629,SPACEBOY LUNCH BOX,6,2022-03-04 00:00:00,2.13,10420,France
539577,20725,LUNCH BAG RED RETROSPOT,45,2022-01-14 00:00:00,1.33,10968,United Kingdom
536422,22197,SMALL POPCORN HOLDER,2,2022-11-16 00:00:00,0.82,11199,Switzerland
537027,20719,WOODLAND CHARLOTTE BAG,48,2022-06-17 00:00:00,0.87,,United Kingdom
538411,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2023-11-08 00:00:00,4.19,11152,USA
538548,47566,PARTY BUNTING,29,2022-12-31 00:00:00,4.38,10377,United Kingdom
539534,84406B,CREAM CUPID HEARTS COAT HANGER,40,2022-07-14 00:00:00,2.67,,France
538677,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2022-07-11 00:00:00,4.6,10429,United Kingdom
539233,22616,PACK OF 12 LONDON TISSUES,39,2022-10-07 00:00:00,0.93,10382,Sweden
539681,23209,LUNCH BAG GINGHAM DESIGN,30,2022-10-15 00:00:00,1.67,10677,United Kingdom
538439,84997C,RECYCLED ACRYLIC BEAD NECKLACE,41,2022-10-25 00:00:00,1.07,10568,Belgium
536591,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,26,2023-12-08 00:00:00,1.37,10089,United Kingdom
539430,22144,FINISH LINE ENAMEL MUG,2,2023-09-17 00:00:00,0.98,10656,France
538821,22423,REGENCY CAKESTAND 3 TIER,12,2023-07-15 00:00:00,12.56,10814,Japan
536858,22961,,41,2023-02-09 00:00:00,1.19,11173,United Kingdom
538889,22382,LUNCH BOX WITH CUTLERY RETROSPOT,36,2022-10-06 00:00:00,2.45,,Netherlands
539935,84406B,CREAM CUPID HEARTS COAT HANGER,21,2022-05-03 00:00:00,2.59,,Netherlands
538729,22726,ALARM CLOCK BAKELIKE RED,45,2023-10-14 00:00:00,3.0,11357,France
539256,23166,MEDIUM CERAMIC TOP STORAGE JAR,17,2022-10-08 00:00:00,1.02,10814,United Kingdom
536827,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,44,2022-02-11 00:00:00,1.52,10826,Spain
536666,22382,LUNCH BOX WITH CUTLERY RETROSPOT,49,2023-12-30 00:00:00,2.83,10724,Japan
536514,22726,ALARM CLOCK BAKELIKE RED,11,2023-10-07 00:00:00,3.28,10091,United Kingdom
540649,22111,,46,2023-04-08 00:00:00,4.72,11140,United Kingdom
538371,20719,WOODLAND CHARLOTTE BAG,4,2023-03-11 00:00:00,0.69,10410,Switzerland
539253,20727,LUNCH BAG BLACK SKULL,20,2023-05-29 00:00:00,1.84,10018,Finland
539816,22382,LUNCH BOX WITH CUTLERY RETROSPOT,6,2022-10-20 00:00:00,2.64,10027,France
538447,22632,HAND WARMER RED POLKA DOT,32,2023-12-16 00:00:00,2.49,10093,Japan
539031,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,30,2022-11-11 00:00:00,1.56,11378,Germany
538932,21217,RED RETROSPOT MINI CASES,36,2023-02-24 00:00:00,0.69,11246,Sweden
539682,20727,LUNCH BAG BLACK SKULL,20,2023-04-03 00:00:00,1.79,11498,France
540863,84406B,CREAM CUPID HEARTS COAT HANGER,32,2022-04-11 00:00:00,3.32,10889,France
539590,84997C,RECYCLED ACRYLIC BEAD NECKLACE,35,2022-12-19 00:00:00,1.2,11300,Norway
539923,21212,PACK OF 72 RETROSPOT CAKE CASES,20,2022-10-03 00:00:00,0.52,11151,Singapore
538784,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,25,2022-10-18 00:00:00,1.75,,United Kingdom
539381,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,23,2023-02-11 00:00:00,1.89,11010,Switzerland
540622,22900,SET 2 TEA TOWELS I LOVE LONDON,1,2023-10-12 00:00:00,3.51,10062,Belgium
540527,23209,LUNCH BAG GINGHAM DESIGN,35,2023-07-05 00:00:00,1.88,11046,Canada
540167,23084,RABBIT NIGHT LIGHT,39,2022-10-12 00:00:00,1.99,10008,Germany
538930,84406B,CREAM CUPID HEARTS COAT HANGER,14,2023-06-30 00:00:00,2.73,10373,Belgium
537104,85099B,JUMBO BAG RED RETROSPOT,1,2022-12-15 00:00:00,1.62,10511,United Kingdom
539809,85099B,JUMBO BAG RED RETROSPOT,28,2023-10-19 00:00:00,1.93,11195,United Kingdom
537542,22111,SCOTTIE DOG HOT WATER BOTTLE,15,2023-11-01 00:00:00,5.31,10023,United Kingdom
537409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2022-06-03 00:00:00,2.93,10251,United Kingdom
538533,20719,WOODLAND CHARLOTTE BAG,4,2022-08-22 00:00:00,0.88,10230,United Kingdom
540469,22197,SMALL POPCORN HOLDER,25,2023-05-08 00:00:00,0.67,10579,France
540582,22616,PACK OF 12 LONDON TISSUES,37,2023-07-03 00:00:00,0.95,10585,France
539649,47566,PARTY BUNTING,1,2022-03-09 00:00:00,4.36,10729,Denmark
537975,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,18,2023-12-19 00:00:00,2.62,,United Kingdom
537218,23209,LUNCH BAG GINGHAM DESIGN,14,2022-12-15 00:00:00,1.91,10682,Singapore
536504,21064,WOOD S/3 CABINET ANT WHITE,10,2022-12-27 00:00:00,14.86,10597,Germany
538338,20725,LUNCH BAG RED RETROSPOT,19,2022-03-03 00:00:00,1.32,10744,Canada
536585,23084,RABBIT NIGHT LIGHT,11,2022-10-23 00:00:00,1.64,,Netherlands
536788,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2022-09-11 00:00:00,2.79,10570,Singapore
539048,22469,HEART OF WICKER SMALL,32,2023-12-01 00:00:00,1.29,10801,Netherlands
539327,21064,WOOD S/3 CABINET ANT WHITE,6,2022-12-25 00:00:00,20.1,10231,Japan
537289,22197,SMALL POPCORN HOLDER,42,2023-10-26 00:00:00,0.74,11109,Switzerland
