InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,YearMonth
537794,22197,SMALL POPCORN HOLDER,7,2023-12-12,0.62,11191,Germany,4.34,2023,12,12,Tuesday,2023-12
540222,21929,JUMBO BAG PINK POLKADOT,1,2023-09-29,1.78,10085,Italy,1.78,2023,9,29,Friday,2023-09
539038,22382,LUNCH BOX WITH CUTLERY RETROSPOT,10,2022-02-15,2.83,10730,Switzerland,28.3,2022,2,15,Tuesday,2022-02
537615,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,42,2022-02-25,3.02,10271,Netherlands,126.84,2022,2,25,Friday,2022-02
538247,23355,HOT WATER BOTTLE KEEP CALM,9,2023-11-24,5.57,10246,United Kingdom,50.13,2023,11,24,Friday,2023-11
540778,84406B,CREAM CUPID HEARTS COAT HANGER,17,2022-11-19,2.83,11120,United Kingdom,48.11,2022,11,19,Saturday,2022-11
536743,20719,WOODLAND CHARLOTTE BAG,21,2023-02-04,0.97,10268,United Kingdom,20.37,2023,2,4,Saturday,2023-02
540617,23166,MEDIUM CERAMIC TOP STORAGE JAR,25,2022-12-23,1.36,10491,Norway,34.0,2022,12,23,Friday,2022-12
538552,21064,Unknown Product,47,2022-10-06,20.26,11102,United Kingdom,952.22,2022,10,6,Thursday,2022-10
540733,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,42,2023-08-08,1.75,10243,United Kingdom,73.5,2023,8,8,Tuesday,2023-08
536768,22457,NATURAL SLATE HEART CHALKBOARD,30,2022-08-10,2.38,10823,Australia,71.4,2022,8,10,Wednesday,2022-08
538021,23355,HOT WATER BOTTLE KEEP CALM,17,2022-11-19,4.37,10654,Spain,74.29,2022,11,19,Saturday,2022-11
538515,23166,MEDIUM CERAMIC TOP STORAGE JAR,45,2023-08-19,1.11,10338,Netherlands,49.95,2023,8,19,Saturday,2023-08
539347,21977,PACK OF 60 PINK PAISLEY CAKE CASES,22,2022-11-22,0.59,10291,Italy,12.98,2022,11,22,Tuesday,2022-11
536709,23209,LUNCH BAG GINGHAM DESIGN,31,2023-05-09,1.76,10385,United Kingdom,54.56,2023,5,9,Tuesday,2023-05
537945,22616,PACK OF 12 LONDON TISSUES,33,2023-10-16,0.8,10889,Australia,26.4,2023,10,16,Monday,2023-10
540359,84406B,CREAM CUPID HEARTS COAT HANGER,31,2023-07-07,2.38,11040,France,73.78,2023,7,7,Friday,2023-07
536384,21930,JUMBO STORAGE BAG SUKI,22,2022-10-05,1.76,11381,Germany,38.72,2022,10,5,Wednesday,2022-10
539047,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2022-08-20,0.58,11180,Portugal,3.48,2022,8,20,Saturday,2022-08
539263,47566,PARTY BUNTING,31,2023-11-13,4.9,10398,United Kingdom,151.9,2023,11,13,Monday,2023-11
540541,20727,LUNCH BAG BLACK SKULL,31,2023-09-20,1.52,10569,Norway,47.12,2023,9,20,Wednesday,2023-09
538304,22629,SPACEBOY LUNCH BOX,7,2022-02-25,1.89,10226,Finland,13.23,2022,2,25,Friday,2022-02
537899,22382,LUNCH BOX WITH CUTLERY RETROSPOT,19,2023-10-13,2.14,11074,United Kingdom,40.66,2023,10,13,Friday,2023-10
536720,84997C,RECYCLED ACRYLIC BEAD NECKLACE,43,2022-10-29,1.27,11379,United Kingdom,54.61,2022,10,29,Saturday,2022-10
539036,22726,ALARM CLOCK BAKELIKE RED,14,2023-10-17,4.0,10614,Spain,56.0,2023,10,17,Tuesday,2023-10
538339,84997C,Unknown Product,11,2022-10-27,0.85,10475,France,9.35,2022,10,27,Thursday,2022-10
539315,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,45,2023-07-14,2.94,10470,USA,132.3,2023,7,14,Friday,2023-07
540050,84406B,CREAM CUPID HEARTS COAT HANGER,38,2022-12-13,2.63,10255,United Kingdom,99.94,2022,12,13,Tuesday,2022-12
537507,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2023-12-05,1.18,10712,Switzerland,2.36,2023,12,5,Tuesday,2023-12
538697,20725,LUNCH BAG RED RETROSPOT,35,2023-06-14,1.42,10655,United Kingdom,49.7,2023,6,14,Wednesday,2023-06
538113,23209,LUNCH BAG GINGHAM DESIGN,16,2022-10-15,1.75,10360,Japan,28.0,2022,10,15,Saturday,2022-10
540441,22469,HEART OF WICKER SMALL,31,2023-09-16,1.64,11238,United Kingdom,50.84,2023,9,16,Saturday,2023-09
536882,21977,PACK OF 60 PINK PAISLEY CAKE CASES,36,2023-10-20,0.44,10809,United Kingdom,15.84,2023,10,20,Friday,2023-10
536489,21217,RED RETROSPOT MINI CASES,37,2023-07-15,0.94,10446,United Kingdom,34.78,2023,7,15,Saturday,2023-07
540506,21929,JUMBO BAG PINK POLKADOT,46,2022-03-30,1.33,11209,United Kingdom,61.18,2022,3,30,Wednesday,2022-03
538978,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2023-12-21,3.73,10603,Sweden,74.6,2023,12,21,Thursday,2023-12
540187,23084,RABBIT NIGHT LIGHT,25,2022-04-06,1.56,10886,United Kingdom,39.0,2022,4,6,Wednesday,2022-04
539196,20727,LUNCH BAG BLACK SKULL,23,2022-04-01,1.87,10549,United Kingdom,43.01,2022,4,1,Friday,2022-04
538364,22197,SMALL POPCORN HOLDER,42,2023-06-06,0.77,11033,United Kingdom,32.34,2023,6,6,Tuesday,2023-06
537839,23209,LUNCH BAG GINGHAM DESIGN,15,2022-07-13,1.87,10261,United Kingdom,28.05,2022,7,13,Wednesday,2022-07
540492,22632,HAND WARMER RED POLKA DOT,5,2022-08-22,2.01,10143,Germany,10.05,2022,8,22,Monday,2022-08
537082,22144,FINISH LINE ENAMEL MUG,36,2023-10-12,0.88,10568,United Kingdom,31.68,2023,10,12,Thursday,2023-10
540478,22469,HEART OF WICKER SMALL,30,2023-12-11,1.21,10464,France,36.3,2023,12,11,Monday,2023-12
540659,22197,SMALL POPCORN HOLDER,47,2023-12-06,0.63,10629,Spain,29.61,2023,12,6,Wednesday,2023-12
537713,22616,PACK OF 12 LONDON TISSUES,34,2023-03-16,0.82,10050,Netherlands,27.88,2023,3,16,Thursday,2023-03
537818,22616,PACK OF 12 LONDON TISSUES,46,2022-01-18,0.94,10496,United Kingdom,43.24,2022,1,18,Tuesday,2022-01
537962,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,21,2023-11-28,1.94,10966,Finland,40.74,2023,11,28,Tuesday,2023-11
539197,22197,SMALL POPCORN HOLDER,12,2022-12-16,0.85,10530,United Kingdom,10.2,2022,12,16,Friday,2022-12
540764,22469,HEART OF WICKER SMALL,29,2023-06-06,1.71,10529,Denmark,49.59,2023,6,6,Tuesday,2023-06
540378,22632,Unknown Product,26,2023-11-22,2.07,10094,United Kingdom,53.82,2023,11,22,Wednesday,2023-11
539638,22457,NATURAL SLATE HEART CHALKBOARD,14,2022-05-02,2.25,10025,Germany,31.5,2022,5,2,Monday,2022-05
539903,23166,MEDIUM CERAMIC TOP STORAGE JAR,23,2022-06-09,1.04,10845,Netherlands,23.92,2022,6,9,Thursday,2022-06
538034,21258,VICTORIAN SEWING BOX LARGE,7,2022-10-06,9.2,11308,France,64.4,2022,10,6,Thursday,2022-10
536766,47566,Unknown Product,21,2023-09-02,5.63,10636,United Kingdom,118.23,2023,9,2,Saturday,2023-09
536695,21930,JUMBO STORAGE BAG SUKI,15,2023-01-04,1.88,11127,Italy,28.2,2023,1,4,Wednesday,2023-01
536748,23209,LUNCH BAG GINGHAM DESIGN,47,2022-11-25,1.65,10496,United Kingdom,77.55,2022,11,25,Friday,2022-11
537233,20719,WOODLAND CHARLOTTE BAG,31,2022-04-18,0.74,10652,Japan,22.94,2022,4,18,Monday,2022-04
539639,22616,PACK OF 12 LONDON TISSUES,37,2023-02-09,0.72,11302,Germany,26.64,2023,2,9,Thursday,2023-02
536851,22457,NATURAL SLATE HEART CHALKBOARD,37,2022-02-27,2.31,10489,United Kingdom,85.47,2022,2,27,Sunday,2022-02
536975,21929,JUMBO BAG PINK POLKADOT,48,2023-06-14,1.39,10480,Switzerland,66.72,2023,6,14,Wednesday,2023-06
539826,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2023-03-17,4.06,11450,Netherlands,64.96,2023,3,17,Friday,2023-03
536870,20725,LUNCH BAG RED RETROSPOT,26,2022-10-19,1.93,11067,Netherlands,50.18,2022,10,19,Wednesday,2022-10
540026,23203,LUNCH BAG APPLE DESIGN,30,2023-11-09,1.92,11180,Australia,57.6,2023,11,9,Thursday,2023-11
540859,23084,RABBIT NIGHT LIGHT,27,2022-05-25,1.53,10406,United Kingdom,41.31,2022,5,25,Wednesday,2022-05
536963,21977,PACK OF 60 PINK PAISLEY CAKE CASES,36,2023-04-13,0.65,10152,Germany,23.4,2023,4,13,Thursday,2023-04
537602,22197,SMALL POPCORN HOLDER,37,2023-01-28,0.59,10032,Germany,21.83,2023,1,28,Saturday,2023-01
538495,21929,JUMBO BAG PINK POLKADOT,30,2023-10-07,1.35,10855,Germany,40.5,2023,10,7,Saturday,2023-10
537997,21258,VICTORIAN SEWING BOX LARGE,10,2022-11-11,8.18,10716,United Kingdom,81.8,2022,11,11,Friday,2022-11
536511,23209,LUNCH BAG GINGHAM DESIGN,28,2023-11-12,1.86,10440,France,52.08,2023,11,12,Sunday,2023-11
538869,21212,PACK OF 72 RETROSPOT CAKE CASES,39,2022-11-28,0.57,10509,United Kingdom,22.23,2022,11,28,Monday,2022-11
539148,21977,PACK OF 60 PINK PAISLEY CAKE CASES,25,2022-04-14,0.46,10448,Netherlands,11.5,2022,4,14,Thursday,2022-04
538884,22469,HEART OF WICKER SMALL,13,2022-12-15,1.72,10802,France,22.36,2022,12,15,Thursday,2022-12
539873,22632,HAND WARMER RED POLKA DOT,25,2022-10-30,2.51,11126,United Kingdom,62.75,2022,10,30,Sunday,2022-10
540162,22720,SET OF 3 CAKE TINS PANTRY DESIGN,23,2022-10-25,4.57,10563,United Kingdom,105.11,2022,10,25,Tuesday,2022-10
539713,20727,LUNCH BAG BLACK SKULL,6,2022-12-10,1.67,10169,United Kingdom,10.02,2022,12,10,Saturday,2022-12
540086,21217,RED RETROSPOT MINI CASES,28,2022-12-23,0.95,10866,France,26.6,2022,12,23,Friday,2022-12
539021,21217,RED RETROSPOT MINI CASES,10,2023-05-29,0.75,11087,Singapore,7.5,2023,5,29,Monday,2023-05
539540,22726,ALARM CLOCK BAKELIKE RED,6,2023-09-22,4.09,10208,Sweden,24.54,2023,9,22,Friday,2023-09
540645,22423,REGENCY CAKESTAND 3 TIER,31,2022-10-28,14.89,10554,United Kingdom,461.59,2022,10,28,Friday,2022-10
536401,22632,HAND WARMER RED POLKA DOT,24,2023-11-12,2.43,11049,Netherlands,58.32,2023,11,12,Sunday,2023-11
538088,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,17,2022-01-09,1.49,11443,Spain,25.33,2022,1,9,Sunday,2022-01
537272,23355,Unknown Product,47,2023-09-04,4.21,10668,France,197.87,2023,9,4,Monday,2023-09
540032,21258,VICTORIAN SEWING BOX LARGE,19,2022-05-01,9.13,10108,Norway,173.47,2022,5,1,Sunday,2022-05
537559,22197,SMALL POPCORN HOLDER,36,2023-07-09,0.82,10381,Finland,29.52,2023,7,9,Sunday,2023-07
537867,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2022-10-10,1.33,11227,Australia,15.96,2022,10,10,Monday,2022-10
539161,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,41,2022-02-14,3.85,10703,United Kingdom,157.85,2022,2,14,Monday,2022-02
539949,22111,SCOTTIE DOG HOT WATER BOTTLE,42,2023-12-22,4.61,11354,Sweden,193.62,2023,12,22,Friday,2023-12
538413,23203,LUNCH BAG APPLE DESIGN,11,2022-05-27,1.48,10713,United Kingdom,16.28,2022,5,27,Friday,2022-05
537645,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,21,2023-10-16,2.8,10759,France,58.8,2023,10,16,Monday,2023-10
540214,21258,VICTORIAN SEWING BOX LARGE,46,2022-01-22,7.61,10053,United Kingdom,350.06,2022,1,22,Saturday,2022-01
539987,23228,SPACESHIP LAMP,37,2022-11-18,2.67,10797,United Kingdom,98.79,2022,11,18,Friday,2022-11
538915,22111,SCOTTIE DOG HOT WATER BOTTLE,48,2022-11-29,5.14,10922,Norway,246.72,2022,11,29,Tuesday,2022-11
540079,22457,NATURAL SLATE HEART CHALKBOARD,6,2022-06-30,1.83,11123,United Kingdom,10.98,2022,6,30,Thursday,2022-06
538089,22469,HEART OF WICKER SMALL,32,2023-12-19,1.16,10033,United Kingdom,37.12,2023,12,19,Tuesday,2023-12
536683,47566,PARTY BUNTING,33,2022-07-06,4.3,10373,Switzerland,141.9,2022,7,6,Wednesday,2022-07
540688,22423,REGENCY CAKESTAND 3 TIER,48,2023-10-28,11.02,10917,France,528.96,2023,10,28,Saturday,2023-10
538473,22629,SPACEBOY LUNCH BOX,24,2023-10-25,2.18,11401,United Kingdom,52.32,2023,10,25,Wednesday,2023-10
536902,23084,RABBIT NIGHT LIGHT,27,2023-01-11,2.02,10502,United Kingdom,54.54,2023,1,11,Wednesday,2023-01
540753,22197,SMALL POPCORN HOLDER,18,2022-08-19,0.67,10946,Germany,12.06,2022,8,19,Friday,2022-08
537253,21258,VICTORIAN SEWING BOX LARGE,30,2022-03-23,8.23,10429,Germany,246.9,2022,3,23,Wednesday,2022-03
539305,22382,LUNCH BOX WITH CUTLERY RETROSPOT,35,2023-01-22,2.69,10326,United Kingdom,94.15,2023,1,22,Sunday,2023-01
539669,22726,ALARM CLOCK BAKELIKE RED,41,2022-09-27,3.39,10408,United Kingdom,138.99,2022,9,27,Tuesday,2022-09
537419,23166,MEDIUM CERAMIC TOP STORAGE JAR,17,2022-03-18,1.06,11058,United Kingdom,18.02,2022,3,18,Friday,2022-03
538267,23166,MEDIUM CERAMIC TOP STORAGE JAR,19,2023-12-10,1.11,10243,United Kingdom,21.09,2023,12,10,Sunday,2023-12
538241,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2023-12-16,1.4,10227,United Kingdom,1.4,2023,12,16,Saturday,2023-12
538459,23209,LUNCH BAG GINGHAM DESIGN,2,2022-12-30,1.66,10273,Australia,3.32,2022,12,30,Friday,2022-12
537691,85099B,JUMBO BAG RED RETROSPOT,49,2023-09-17,1.45,11000,United Kingdom,71.05,2023,9,17,Sunday,2023-09
540786,22900,SET 2 TEA TOWELS I LOVE LONDON,22,2023-06-03,2.94,10536,Finland,64.68,2023,6,3,Saturday,2023-06
537462,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2022-10-11,0.64,10855,United Kingdom,2.56,2022,10,11,Tuesday,2022-10
536530,21930,JUMBO STORAGE BAG SUKI,17,2022-02-11,2.23,11030,Singapore,37.91,2022,2,11,Friday,2022-02
536621,23203,LUNCH BAG APPLE DESIGN,15,2023-08-11,1.54,10904,United Kingdom,23.1,2023,8,11,Friday,2023-08
538932,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,43,2023-09-15,1.8,11243,Denmark,77.4,2023,9,15,Friday,2023-09
538954,21258,VICTORIAN SEWING BOX LARGE,45,2023-01-10,9.04,11388,United Kingdom,406.8,2023,1,10,Tuesday,2023-01
539318,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,15,2023-10-03,1.48,11042,United Kingdom,22.2,2023,10,3,Tuesday,2023-10
540058,22629,SPACEBOY LUNCH BOX,36,2022-03-19,1.69,10554,United Kingdom,60.84,2022,3,19,Saturday,2022-03
539645,21929,JUMBO BAG PINK POLKADOT,45,2023-05-03,1.55,10377,USA,69.75,2023,5,3,Wednesday,2023-05
540457,22726,ALARM CLOCK BAKELIKE RED,42,2022-10-19,3.05,10571,United Kingdom,128.1,2022,10,19,Wednesday,2022-10
537311,21258,VICTORIAN SEWING BOX LARGE,28,2022-02-01,6.94,10318,Italy,194.32,2022,2,1,Tuesday,2022-02
540069,23209,LUNCH BAG GINGHAM DESIGN,42,2022-06-06,1.45,10910,Portugal,60.9,2022,6,6,Monday,2022-06
539742,22197,SMALL POPCORN HOLDER,35,2022-02-14,0.69,10382,Spain,24.15,2022,2,14,Monday,2022-02
537918,23084,RABBIT NIGHT LIGHT,41,2023-12-05,1.72,10895,United Kingdom,70.52,2023,12,5,Tuesday,2023-12
540554,22726,ALARM CLOCK BAKELIKE RED,23,2022-04-08,3.01,10181,United Kingdom,69.23,2022,4,8,Friday,2022-04
539136,23203,LUNCH BAG APPLE DESIGN,48,2023-11-27,1.9,11150,Canada,91.2,2023,11,27,Monday,2023-11
537748,22726,ALARM CLOCK BAKELIKE RED,48,2022-02-16,4.38,11229,United Kingdom,210.24,2022,2,16,Wednesday,2022-02
539233,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,36,2022-03-28,1.84,10175,USA,66.24,2022,3,28,Monday,2022-03
540057,22961,JAM MAKING SET PRINTED,20,2022-10-01,1.32,10130,Finland,26.4,2022,10,1,Saturday,2022-10
540474,22144,FINISH LINE ENAMEL MUG,21,2023-11-15,0.99,11138,United Kingdom,20.79,2023,11,15,Wednesday,2023-11
540018,22961,JAM MAKING SET PRINTED,5,2023-05-04,1.64,11032,United Kingdom,8.2,2023,5,4,Thursday,2023-05
539481,85099B,JUMBO BAG RED RETROSPOT,45,2022-11-14,1.82,10268,Finland,81.9,2022,11,14,Monday,2022-11
536633,22629,SPACEBOY LUNCH BOX,34,2023-05-31,2.01,10939,United Kingdom,68.34,2023,5,31,Wednesday,2023-05
537687,22382,LUNCH BOX WITH CUTLERY RETROSPOT,25,2023-11-02,2.47,10292,United Kingdom,61.75,2023,11,2,Thursday,2023-11
538318,21929,JUMBO BAG PINK POLKADOT,43,2023-12-18,1.74,10580,Denmark,74.82,2023,12,18,Monday,2023-12
540338,22961,JAM MAKING SET PRINTED,36,2022-05-27,1.24,10802,United Kingdom,44.64,2022,5,27,Friday,2022-05
538994,23355,HOT WATER BOTTLE KEEP CALM,28,2023-08-28,5.44,10366,United Kingdom,152.32,2023,8,28,Monday,2023-08
536531,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,48,2022-10-03,2.46,10279,Italy,118.08,2022,10,3,Monday,2022-10
539908,23203,LUNCH BAG APPLE DESIGN,1,2023-06-27,1.42,11103,United Kingdom,1.42,2023,6,27,Tuesday,2023-06
539999,84997C,RECYCLED ACRYLIC BEAD NECKLACE,38,2022-06-02,0.94,10919,Portugal,35.72,2022,6,2,Thursday,2022-06
540386,21977,PACK OF 60 PINK PAISLEY CAKE CASES,41,2022-01-21,0.55,10334,United Kingdom,22.55,2022,1,21,Friday,2022-01
537259,22629,SPACEBOY LUNCH BOX,12,2022-06-15,1.56,11097,United Kingdom,18.72,2022,6,15,Wednesday,2022-06
539097,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2023-12-26,3.51,11241,Spain,52.65,2023,12,26,Tuesday,2023-12
539115,22900,SET 2 TEA TOWELS I LOVE LONDON,43,2023-08-12,3.31,10284,Norway,142.33,2023,8,12,Saturday,2023-08
539663,22726,ALARM CLOCK BAKELIKE RED,34,2023-03-17,3.69,11169,Germany,125.46,2023,3,17,Friday,2023-03
539554,22961,JAM MAKING SET PRINTED,42,2022-11-20,1.54,10843,United Kingdom,64.68,2022,11,20,Sunday,2022-11
538392,23084,RABBIT NIGHT LIGHT,46,2022-12-26,1.45,10888,United Kingdom,66.7,2022,12,26,Monday,2022-12
536437,20719,WOODLAND CHARLOTTE BAG,37,2022-04-16,0.77,10949,Norway,28.49,2022,4,16,Saturday,2022-04
540848,23166,MEDIUM CERAMIC TOP STORAGE JAR,5,2023-04-16,1.02,10743,Netherlands,5.1,2023,4,16,Sunday,2023-04
540416,20719,WOODLAND CHARLOTTE BAG,28,2022-05-26,1.01,10919,United Kingdom,28.28,2022,5,26,Thursday,2022-05
540150,21217,RED RETROSPOT MINI CASES,38,2022-10-22,0.99,11480,United Kingdom,37.62,2022,10,22,Saturday,2022-10
536669,84406B,CREAM CUPID HEARTS COAT HANGER,28,2023-06-09,3.52,10041,Finland,98.56,2023,6,9,Friday,2023-06
536914,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,47,2022-01-04,1.71,10522,Norway,80.37,2022,1,4,Tuesday,2022-01
539905,23228,SPACESHIP LAMP,31,2023-06-09,2.57,11315,Japan,79.67,2023,6,9,Friday,2023-06
537278,22629,SPACEBOY LUNCH BOX,11,2023-11-11,1.77,11392,USA,19.47,2023,11,11,Saturday,2023-11
540779,23084,RABBIT NIGHT LIGHT,9,2023-08-04,1.6,11005,United Kingdom,14.4,2023,8,4,Friday,2023-08
537500,22720,SET OF 3 CAKE TINS PANTRY DESIGN,47,2023-12-27,4.23,10073,United Kingdom,198.81,2023,12,27,Wednesday,2023-12
539955,22175,Unknown Product,49,2022-02-13,2.0,10037,United Kingdom,98.0,2022,2,13,Sunday,2022-02
536752,21929,JUMBO BAG PINK POLKADOT,6,2023-08-22,1.49,10276,Germany,8.94,2023,8,22,Tuesday,2023-08
539670,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,37,2023-11-09,1.41,11299,France,52.17,2023,11,9,Thursday,2023-11
537275,22616,PACK OF 12 LONDON TISSUES,3,2023-11-23,0.71,10915,United Kingdom,2.13,2023,11,23,Thursday,2023-11
540596,22197,SMALL POPCORN HOLDER,38,2023-09-08,0.75,11267,Portugal,28.5,2023,9,8,Friday,2023-09
538459,84997C,RECYCLED ACRYLIC BEAD NECKLACE,28,2022-10-28,1.24,10190,France,34.72,2022,10,28,Friday,2022-10
540056,23355,HOT WATER BOTTLE KEEP CALM,11,2023-12-22,4.3,10366,France,47.3,2023,12,22,Friday,2023-12
539594,22197,SMALL POPCORN HOLDER,17,2022-03-07,0.79,10587,United Kingdom,13.43,2022,3,7,Monday,2022-03
539142,23084,Unknown Product,9,2022-12-16,1.94,10527,United Kingdom,17.46,2022,12,16,Friday,2022-12
537685,22629,SPACEBOY LUNCH BOX,6,2022-03-04,2.13,10420,France,12.78,2022,3,4,Friday,2022-03
539577,20725,LUNCH BAG RED RETROSPOT,45,2022-01-14,1.33,10968,United Kingdom,59.85,2022,1,14,Friday,2022-01
536422,22197,SMALL POPCORN HOLDER,2,2022-11-16,0.82,11199,Switzerland,1.64,2022,11,16,Wednesday,2022-11
538411,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2023-11-08,4.19,11152,USA,92.18,2023,11,8,Wednesday,2023-11
538548,47566,PARTY BUNTING,29,2022-12-31,4.38,10377,United Kingdom,127.02,2022,12,31,Saturday,2022-12
538677,22720,SET OF 3 CAKE TINS PANTRY DESIGN,22,2022-07-11,4.6,10429,United Kingdom,101.2,2022,7,11,Monday,2022-07
539233,22616,PACK OF 12 LONDON TISSUES,39,2022-10-07,0.93,10382,Sweden,36.27,2022,10,7,Friday,2022-10
539681,23209,LUNCH BAG GINGHAM DESIGN,30,2022-10-15,1.67,10677,United Kingdom,50.1,2022,10,15,Saturday,2022-10
538439,84997C,RECYCLED ACRYLIC BEAD NECKLACE,41,2022-10-25,1.07,10568,Belgium,43.87,2022,10,25,Tuesday,2022-10
536591,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,26,2023-12-08,1.37,10089,United Kingdom,35.62,2023,12,8,Friday,2023-12
539430,22144,FINISH LINE ENAMEL MUG,2,2023-09-17,0.98,10656,France,1.96,2023,9,17,Sunday,2023-09
538821,22423,REGENCY CAKESTAND 3 TIER,12,2023-07-15,12.56,10814,Japan,150.72,2023,7,15,Saturday,2023-07
536858,22961,Unknown Product,41,2023-02-09,1.19,11173,United Kingdom,48.79,2023,2,9,Thursday,2023-02
538729,22726,ALARM CLOCK BAKELIKE RED,45,2023-10-14,3.0,11357,France,135.0,2023,10,14,Saturday,2023-10
539256,23166,MEDIUM CERAMIC TOP STORAGE JAR,17,2022-10-08,1.02,10814,United Kingdom,17.34,2022,10,8,Saturday,2022-10
536827,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,44,2022-02-11,1.52,10826,Spain,66.88,2022,2,11,Friday,2022-02
536666,22382,LUNCH BOX WITH CUTLERY RETROSPOT,49,2023-12-30,2.83,10724,Japan,138.67,2023,12,30,Saturday,2023-12
536514,22726,ALARM CLOCK BAKELIKE RED,11,2023-10-07,3.28,10091,United Kingdom,36.08,2023,10,7,Saturday,2023-10
540649,22111,Unknown Product,46,2023-04-08,4.72,11140,United Kingdom,217.12,2023,4,8,Saturday,2023-04
538371,20719,WOODLAND CHARLOTTE BAG,4,2023-03-11,0.69,10410,Switzerland,2.76,2023,3,11,Saturday,2023-03
539253,20727,LUNCH BAG BLACK SKULL,20,2023-05-29,1.84,10018,Finland,36.8,2023,5,29,Monday,2023-05
539816,22382,LUNCH BOX WITH CUTLERY RETROSPOT,6,2022-10-20,2.64,10027,France,15.84,2022,10,20,Thursday,2022-10
538447,22632,HAND WARMER RED POLKA DOT,32,2023-12-16,2.49,10093,Japan,79.68,2023,12,16,Saturday,2023-12
539031,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,30,2022-11-11,1.56,11378,Germany,46.8,2022,11,11,Friday,2022-11
539682,20727,LUNCH BAG BLACK SKULL,20,2023-04-03,1.79,11498,France,35.8,2023,4,3,Monday,2023-04
540863,84406B,CREAM CUPID HEARTS COAT HANGER,32,2022-04-11,3.32,10889,France,106.24,2022,4,11,Monday,2022-04
539590,84997C,RECYCLED ACRYLIC BEAD NECKLACE,35,2022-12-19,1.2,11300,Norway,42.0,2022,12,19,Monday,2022-12
539923,21212,PACK OF 72 RETROSPOT CAKE CASES,20,2022-10-03,0.52,11151,Singapore,10.4,2022,10,3,Monday,2022-10
539381,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,23,2023-02-11,1.89,11010,Switzerland,43.47,2023,2,11,Saturday,2023-02
540622,22900,SET 2 TEA TOWELS I LOVE LONDON,1,2023-10-12,3.51,10062,Belgium,3.51,2023,10,12,Thursday,2023-10
540527,23209,LUNCH BAG GINGHAM DESIGN,35,2023-07-05,1.88,11046,Canada,65.8,2023,7,5,Wednesday,2023-07
540167,23084,RABBIT NIGHT LIGHT,39,2022-10-12,1.99,10008,Germany,77.61,2022,10,12,Wednesday,2022-10
538930,84406B,CREAM CUPID HEARTS COAT HANGER,14,2023-06-30,2.73,10373,Belgium,38.22,2023,6,30,Friday,2023-06
537104,85099B,JUMBO BAG RED RETROSPOT,1,2022-12-15,1.62,10511,United Kingdom,1.62,2022,12,15,Thursday,2022-12
539809,85099B,JUMBO BAG RED RETROSPOT,28,2023-10-19,1.93,11195,United Kingdom,54.04,2023,10,19,Thursday,2023-10
537542,22111,SCOTTIE DOG HOT WATER BOTTLE,15,2023-11-01,5.31,10023,United Kingdom,79.65,2023,11,1,Wednesday,2023-11
537409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2022-06-03,2.93,10251,United Kingdom,134.78,2022,6,3,Friday,2022-06
538533,20719,WOODLAND CHARLOTTE BAG,4,2022-08-22,0.88,10230,United Kingdom,3.52,2022,8,22,Monday,2022-08
540469,22197,SMALL POPCORN HOLDER,25,2023-05-08,0.67,10579,France,16.75,2023,5,8,Monday,2023-05
540582,22616,PACK OF 12 LONDON TISSUES,37,2023-07-03,0.95,10585,France,35.15,2023,7,3,Monday,2023-07
539649,47566,PARTY BUNTING,1,2022-03-09,4.36,10729,Denmark,4.36,2022,3,9,Wednesday,2022-03
537218,23209,LUNCH BAG GINGHAM DESIGN,14,2022-12-15,1.91,10682,Singapore,26.74,2022,12,15,Thursday,2022-12
536504,21064,WOOD S/3 CABINET ANT WHITE,10,2022-12-27,14.86,10597,Germany,148.6,2022,12,27,Tuesday,2022-12
